Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level
6.1986207085832055,2.0854081791595176,6.275672647403183,5.1688750868129345,5.117462972209128,3.2148284452594593,Moderate
9.171571703438966,1.68773528288904,9.506155659149446,2.0535814715818663,1.6293636728600769,3.5180220555349555,High
5.918067002517965,2.8918612125014462,9.071359369636424,2.281704581065875,4.334989977063708,2.789673124573106,Low
5.84860270849773,3.675923124870091,8.38639312496181,0.7183374035879855,5.695983061374861,2.7890903198119363,Low
6.962369225179979,2.38913471586044,5.613173756917947,5.135309890970574,3.9166424068315013,3.0418555808492953,High
9.764714876804467,1.7318103675387948,9.966806223997455,1.7977543113715162,0.39604660142026316,3.7532226684195282,High
8.320359969529326,0.8113685745805561,9.468229559560676,2.517033541652678,3.602843134091995,3.4387626751558136,High
8.464216485765753,3.7197384634541453,5.25372459048168,4.5111960352981155,2.08745606689546,3.8175682710181325,High
5.926202979853286,3.4325423874789727,9.053411341577071,2.884423643745428,2.1695212121887706,2.683762349202289,Low
7.447353478297197,3.263440379271262,7.411813024441594,2.535604581620999,4.463387092617904,3.3217784842805878,Moderate
7.275416326362952,3.2378951081772245,7.067335868893046,0.9907106701681003,5.669690049129549,3.228041443842565,Moderate
5.601685571584964,0.9456140566190712,5.48686129518909,1.9848962134729335,9.710170180913273,2.952339673326734,High
7.3716303404530255,2.7056866902336223,8.356950976623416,3.3478529228869407,2.362150691560196,3.2680512959992356,Moderate
7.23399312307843,4.013405900693915,8.049614113846234,0.8509363036866548,4.171284486102202,3.0121781208293155,Moderate
8.41370608458667,1.3813659562286265,8.585271609475786,0.7147431600577854,5.431248985427037,3.299372966637818,High
6.124899425246776,3.146175819238307,6.5114919350082365,3.852500905021013,4.575890067828436,2.8162911403632735,Moderate
8.45298245009417,2.1950399533553595,6.582368552514731,1.42640792816032,6.2477719364640185,3.4454105659299015,High
9.46855917561641,3.115613368977989,8.902227266114933,1.5197999084068488,1.230721770768727,3.3880512286380733,High
6.247840696301262,3.599301609325472,8.540039150472023,3.0638085825800094,2.345034451692034,2.9275274804831186,Moderate
7.469241945821153,3.6386825771814215,7.669406645979464,2.1294142915191068,3.447815761977415,2.8826044306413,Moderate
9.8917757499253,0.463260420972676,7.069590277125286,0.12535808786122238,6.344816243128519,3.512481876391922,High
6.5304025033527955,3.274928119359657,6.353013406368396,5.446224534949798,2.3498132444364757,2.9817966383685217,Moderate
8.740439419057441,3.1985833838496798,5.101529384982397,5.8989236503750835,1.1231647896951085,3.1380455276075088,High
9.301702611925,1.1088241822831497,9.356847451737808,0.6467388272391945,3.8169050507429443,3.5201885141147513,High
8.498503710243394,2.215707622182173,5.527303483537321,1.485270369155894,6.113489690581896,3.26842459015998,High
6.471045235790388,2.446188043368798,6.4248531587759095,1.8114623902064615,6.682816588126568,2.8586654612293403,Moderate
8.663888496910243,0.05215871946501427,9.327334175505518,4.712073421653922,0.3440380864806383,3.4860450667819145,High
9.463079167172666,0.8192687840941876,5.559434678703308,1.41840341804861,7.048956647990127,3.7121835337931324,High
9.075328018463955,0.2095010105573162,7.800123291592875,6.056878586577113,0.7897556280446356,3.3497009348243556,High
5.4488704329306605,3.319661140722247,8.058567575928638,0.7559147925993133,6.387756706391201,3.0420644565327017,Low
5.648171688553284,3.3904429798371525,8.105248808247984,5.075003364513374,1.3315595041082882,2.8261901494921644,Low
7.582525074757178,1.8940730197901456,6.495570885346434,2.7079614956522144,5.120042935810793,3.336452804557534,Moderate
8.900511971649705,2.503285100492644,9.730803799681578,1.159754995526324,1.6214084316508106,3.6579660192390993,High
7.952684520714913,2.8424566506347215,6.296476350357694,3.2360048834894206,4.428021938775496,3.452384289610461,Moderate
5.597816427234824,1.6042309329284525,7.313464520376184,3.8216119939779882,5.6738184653048105,2.8415080451286325,Low
8.848518891422888,2.0700753427150547,8.571207071261686,0.36727058376904176,4.97303338455007,3.440026729355818,High
6.234602925496904,1.3781592655484969,7.369731231543992,0.3010220013191891,8.702831020015928,2.851566755173683,Moderate
9.954170517889835,1.1249361253660983,7.42854553799243,0.9573841568077206,4.19993639346991,3.3230209303248466,High
8.150320622093865,1.040301822622053,5.984874640697113,3.234798776920008,5.445901460558843,3.1345846812034095,High
9.203892407291953,2.215010496110295,7.922804729120534,1.5098579820814195,3.700177022948762,3.198475274934154,High
9.547220037565042,1.6120514791326652,5.454297479803651,3.5349320692378163,3.1685179072636633,3.4214215030411466,High
7.287585113917819,3.6412817384728924,7.298396614894466,3.7944429075784494,1.4595719040682578,3.0083366335698587,Moderate
10.031497636433327,0.6240120095618181,6.584394884013624,2.3706241843651745,4.568270396550904,3.1020170739185318,High
9.463242854594903,2.903915176391296,7.853150152712814,1.3271245742433484,2.5482398304611373,3.1030280925086338,High
9.162193402159033,3.5943651250491753,9.054116501919118,0.08776612952721473,1.949292146806102,3.3167018822810297,High
6.452294377112205,0.1191458951080079,8.14102338767716,4.114726360356407,5.745306431268883,2.9646655950506973,Moderate
5.288183312833325,1.3739437431558967,7.266261294001079,2.5131116884537112,7.19381363026317,2.8082551944860925,Low
8.770077618802208,0.4955001999560159,5.574118844213796,2.2675407501092955,7.487517961566571,3.089647121170273,High
9.950960579319615,2.51321336322363,8.073101213912144,1.2355061700947427,2.004966905347786,3.4381293094432848,High
8.101173447058121,3.75977933942746,8.483974557343783,3.610404154364381,0.9296972908083998,3.1599617631193633,High
8.623324513852138,0.5645012552455357,9.536296191980469,0.4817027756789872,4.935592323506872,3.073327355738033,Low
5.028377158970422,1.7088143256679946,6.547549602901812,2.8615221927196615,7.818608669382618,2.7718752267345192,Low
7.941627872008233,0.23232894600253323,5.667666560552746,3.320949880380773,6.842035133613386,3.4491579171877684,High
8.533021451200778,3.585871383155574,8.605146383791112,1.3537941411974588,2.6293346608328316,3.0672870596075654,High
8.304531953398449,1.1453681435290726,6.662668431058768,4.968697329626749,3.1715508122640177,3.5367236645720954,High
9.177847439406497,3.567687209574375,9.28443639427476,0.8432844671580496,1.278358371777454,3.2926286994083065,High
6.588052622251006,2.3301006036080287,7.018818987540825,3.486456656096492,4.945958970699636,3.188178499949851,Moderate
6.8163207279707185,0.670202241438294,7.227565810724994,0.7674572201384704,8.101998860013868,3.199954658901625,Moderate
9.45010722833124,1.4997103136218808,5.928170967726916,0.0,6.760425840212733,3.704247040094245,High
6.807015555118276,0.29264207829501343,7.0139123177852145,1.932598285465384,8.120199920659282,3.297915103734057,Moderate
8.512980788946614,2.471864239143833,6.859569577745598,1.5271782102432634,4.7993080982442,3.2620163276917964,High
8.440896668397254,0.35500707787469843,7.4150087813239445,0.14474030885182482,7.227051477725376,3.346242029844793,High
7.640768989894095,3.878484109542419,6.977951581403292,0.1538336971809644,5.044970863592804,3.1076313856814903,Moderate
5.776631941652431,0.10130386352655724,9.01511230517129,2.5373744772449998,6.707201787857078,2.799566070244948,Low
6.2979410756658645,3.740305323493226,5.407959561711582,5.658296177267642,2.972555605308771,3.073696393126887,High
7.757647764957842,3.348477520535921,9.73666347462056,0.9611739031938697,1.6326361770728512,3.087841805551439,Moderate
9.9576310577614,1.5399870940743452,7.028814350529217,1.876137851360358,4.324359621049156,3.226783556899117,High
7.634288608547706,2.2577492140155515,8.689782094722224,4.419023017419462,0.9458331901873951,3.1994111377018837,Moderate
7.1762358786129825,1.2770531892760661,6.089162891178821,1.4587496796182782,8.258062893426327,3.0922082007419025,Moderate
6.319756242467079,3.8014036672154594,7.917581679378724,2.277778097093859,3.5421942640376916,2.8685660823919994,Moderate
7.601249705235138,0.5840073831988978,7.266625498262729,3.966816706676682,4.4568530726617075,2.728901684938113,Moderate
9.884601476807555,3.6079802377379813,8.24221492034375,1.3447244759622836,0.5030800836473768,3.4394508999459132,High
8.271317810640149,0.7493445302391991,6.829734708102982,0.18098375014318602,8.084940155435927,3.7703696327556178,High
6.14324126094559,4.006726579639168,9.79981023347126,2.8423716662052523,1.2421334919214846,2.604447232078658,Moderate
7.690970889833016,3.6861892877799085,5.575856187082193,4.942975801913559,2.3732442866940526,3.23308129155709,High
6.1469808631305325,3.51263175310682,10.152586789003022,0.6174824076167501,3.93149848075735,2.902469115656352,Moderate
7.3230398251786974,4.073168999721628,7.44901416888672,4.610349107405272,0.7664644371918846,2.7711398143630164,Moderate
6.158384061525541,0.8700290884007791,8.864539088895413,2.3833818556408963,5.613638877403783,3.231520243856531,Low
7.584220300532547,2.0209004467129295,7.749860813051644,5.477427078508579,1.4765452741977954,3.1466739749824266,Moderate
9.056702106075491,3.154521196978493,7.825056652455143,3.68108688128844,0.4323290999237851,3.4072832461875415,High
5.935348788274582,0.37179391580909127,9.240876289522278,2.938291834919124,6.128407997235008,2.9666062478333517,Moderate
8.152090175702085,3.8070913996363553,4.747049011325523,3.3677762866021737,3.9017931085739486,2.6251370676780224,High
8.078129613757103,2.703410533441815,8.567048950284956,0.6435034917045501,3.63111581438983,3.0893903100601605,High
9.129036549800805,1.1443153532664472,5.996436611813139,5.428537472817672,1.832690271896524,3.061968095978777,High
5.127737069081082,4.016137026634085,8.287250422764426,4.96407752619162,1.5226570854785442,2.903593604275801,Low
8.464374169237068,0.622224181322942,9.01278107581402,4.648362209330063,1.35008338793783,3.315418737675235,High
8.27848534827944,3.072967261699039,9.271434789177555,2.4431980499702592,1.1072342155205979,3.2150468455652366,High
5.520980286617475,1.66639330816582,6.856865784839846,0.2639460995982135,9.481121719769463,2.655780675901981,Low
6.682459053062834,0.18624136371920802,8.832230656344846,5.980882587978984,1.9761597543193017,2.643148628223462,High
5.449609082529982,2.0852759124195805,8.98630506760261,4.2537207813373366,3.6004253506047323,2.854563663500827,Low
5.350313306896674,0.16451774374415162,7.116842351750413,1.7757276618955034,9.6761779058321,2.650022755858424,Low
8.817900462400063,3.7051528393349464,6.922745067608887,3.8352753896429688,0.0,3.211275944811385,High
6.578208787005711,2.0720729605959534,6.023897164830544,3.927234308898808,5.509761489892282,3.0236754056746,Moderate
6.482875019790489,2.4971957056861758,5.590345756758243,5.574121102088782,3.710542203718183,3.100662820634457,High
7.419759715368202,1.641104018363217,8.071237262266242,3.5798347539237376,3.105994316430288,3.176635220881526,Moderate
6.255492942781238,2.85741924698649,9.262092866535136,4.800285086630229,0.9072608342732107,2.843245582134662,Moderate
7.754214535244284,2.1792102942886014,5.617237802937129,5.062562311183889,3.8359098998350385,3.148335308559538,High
6.445733961300377,0.6750719707600604,7.813264352163482,0.26225669111423466,8.465972131093045,2.631355420865606,Moderate
8.765924540959494,1.3579666099946721,5.114787437067331,3.1850014000144085,5.731828926301556,3.2777019156943252,High
9.073021587424089,0.015508429361370434,6.36867150106819,4.333616846346252,4.167521988727325,3.348084984925814,High
6.737486786461225,0.39376030569076986,6.714247407962037,1.8813286395877606,8.296809221848084,2.887104990691194,Moderate
8.76408157442025,3.6140941875533503,7.101654159316248,3.8619352421963313,0.5563132498983142,3.5606635269059566,High
7.0180552226859545,3.758357944720077,5.2521649198283304,4.07085915117664,3.95331697934163,2.5878468609889373,High
8.141680824167745,2.6516262682537617,4.846839590620168,1.1279646464395259,7.04115783064305,3.245803271230339,High
8.647599776556698,2.5128406968613453,9.670877948118319,2.1683792998364444,0.40757031205080674,3.2992612768112908,High
6.649682038763803,0.42222323904394965,9.15004225536786,3.7823910389035835,4.2135304721003,3.0203867680820857,Moderate
5.226525815116231,1.3451255419759005,9.76883760826392,3.109635862800394,4.59502187346287,2.5130882250530724,Low
6.026874112661617,1.5214827356380378,6.81382679863413,0.24862325303747723,9.335704475702686,2.4561285862231594,Moderate
8.688138469177726,1.6682123139068632,9.282505444041036,3.5006329113750465,0.6184136487249724,3.4772247549503335,High
7.413922072300484,3.4718391350861566,6.045210171454833,4.259920334512821,2.957900705363398,2.880980223130411,High
8.019636936638818,1.3154091723671044,5.654748953431905,3.7872914361857775,5.072244537819824,3.0485306642606433,High
8.300094625682181,1.5002604081478828,8.372419163066306,1.0666575069079223,4.215777255968998,3.4699563237618194,High
9.505572528957083,1.0172604106195737,6.812074256038421,0.21827562143475904,6.078554763337289,3.4964322804057466,High
6.3283697492314674,3.420675269322291,5.0553294505143045,2.408319702878901,6.922599005067197,2.6892766214160253,High
6.465500551634235,0.15839552627542225,5.583213982497826,2.3147674779648364,8.84925792054601,2.484663064528421,High
7.751350015250731,2.3027750379224114,4.835420695897173,2.8329046261718456,6.342082526740741,3.0820892506357596,High
9.894781343054026,2.0741264721926007,8.692798549044841,1.1518249714308135,2.1977722911767152,3.608069857759242,High
7.692984718647521,3.904546548638639,5.5819262058638435,0.19579263947305947,6.6725881306849235,3.3036335013131524,High
8.862466261638525,2.9059004305457936,5.706805598487156,1.9300514915551434,4.417982440506824,3.357396206040511,Moderate
6.628526088322593,1.4012377152965105,5.163607309659511,2.0468731869044228,8.909656506314978,3.292337833994503,High
8.188706704007817,3.783044938745067,9.352962688042197,0.20631791350583814,2.9757474480407393,3.2719852681145714,High
8.853931978043557,2.0427034488060953,7.045667462426458,1.6817424643047374,4.292147403365538,3.400634379478205,High
5.174857640220601,0.5437672796984911,6.045153022086146,3.013691076277917,8.821586603961125,2.775118229383913,Low
5.467604183280278,3.7210266407571746,9.548118932405554,3.965742668530452,1.37408461340143,3.132142287627204,High
9.724055634546335,2.2309015224193574,9.740116871852408,0.19765775311949257,1.5308066530970854,3.2868947884427637,High
5.8806515121211405,0.6092082900768739,8.019606244538505,4.860999843252277,4.264392897377999,2.7654314482291573,Moderate
8.005011518301894,0.6283723949344314,9.136700907812532,3.661767741520712,2.671635415962842,3.5504350482779934,Moderate
6.387408857790858,1.3552660153924316,9.415417805867875,1.6128094515335825,5.088006185833538,2.7006502620662887,High
7.0843472131842775,3.480997573463949,8.810276501270526,0.20178926917281287,4.515953917342141,2.9454622623062563,Moderate
5.722030961802639,3.8600221587870696,7.542785107681672,1.334874193549014,5.78225841970397,3.2489643995035533,Low
7.422806562975312,2.7228614749899602,5.665276671556003,1.6353577654577638,6.788184645699048,3.082586102944461,High
7.400699005083037,1.5905550446074592,5.301449264998994,0.9169433735064404,8.299909729636886,3.3677704521987337,High
7.216381693367175,0.91672969966319,5.398623680911089,5.137067046425861,5.305262238657542,3.0045380890767124,High
9.910260776620232,0.7697571892540085,9.739615522573166,3.583462811858326,0.0,3.58716154224494,High
8.750065703333382,3.999013358349996,7.788749902527452,1.061207062503291,3.0863299299362197,3.637528266732614,High
5.386114820676666,2.4258990199331745,9.770695042664775,1.1188684944568121,5.399032679551261,2.5234660351945153,Low
8.753969804623416,3.565148482972134,9.710685924842018,1.3920499051260207,0.23468094165942255,3.4145445490868864,High
9.073112377644893,0.4880497156426335,7.564345802646372,4.168229531167415,2.5915450397903173,3.340295271482649,High
6.174646543211612,2.5545965292444035,8.163840541487874,1.1693182474094976,5.273639432001987,3.2571361105579966,Moderate
7.4039620782691,0.0,4.98240268158673,2.1027994553722675,9.581360549508277,3.216954001723698,High
9.43431423321289,0.8532104555473693,8.288042716926405,1.3034449283694638,4.137430043836031,3.6403218216673108,High
8.799191629667314,0.5273074045454613,7.221361481410364,0.2745853629452823,7.7939664907550075,3.159125663573317,High
7.393222520303128,2.6876755966777344,5.36344921218867,1.6067960973431226,6.332652629434744,3.280700158074467,High
9.772519250275813,0.23113886189714397,8.801307082330386,1.9198043697687517,3.2231071942039002,3.468532375250362,High
7.063881095705436,2.8407926285850946,9.485036277174673,4.512115405389951,0.316913272012151,2.647294193335214,Moderate
8.833942905374947,0.7076552801943278,7.831360663331235,2.5382518582807534,4.439091602748126,3.621717255720051,High
8.095089060022785,1.0684005405634605,5.92626275275789,5.472392337961982,3.145395113905491,3.262874522254823,High
6.182353927763166,0.17675641352865218,5.118790189009635,1.1166574007519172,11.044968860325861,2.7391244184225347,High
9.521765724426325,0.936327515814432,9.68419667547779,2.2792632259040393,1.604853834810086,3.8507992814619536,High
7.491834516760818,2.8685511958597023,6.333830869894718,1.7912064371633476,4.69274915026788,2.789600401622051,Moderate
9.448257290143715,3.731998155835658,9.672960348360967,0.5969838383524451,0.2055186986326073,3.3488496132743273,High
7.514243764443648,0.8036050589799256,7.890818661234046,1.2872676915734174,6.843525926498218,3.4713629262614947,Low
6.68982540110671,3.639091827104381,6.095723927560361,0.25112682387233387,7.580325561375015,2.4327484811856284,Moderate
9.13280199058854,3.380186361452618,6.639938491290354,3.113633127118919,1.5598721954298,3.4299363289031324,High
8.64240636654991,2.707203880992354,5.819428399631761,5.159591056073881,1.4984264621669663,3.014923430101307,High
6.988205157889547,0.2407348753538451,5.477704861304598,4.590954382842026,6.362215102136989,3.2234967616488452,High
5.002721493757283,1.6107568201453253,7.7055895199774405,0.2326108793493744,9.239098646435082,2.5520934328671085,High
6.438338331805963,0.0,8.72241996620986,5.644452230438497,3.9637926183693146,2.7405109927520597,Moderate
6.193522710952546,2.7853485603705406,8.54128222115731,5.195619370081884,1.2335751617637294,2.545357511604768,Moderate
6.633045908685073,3.030358957828944,8.995349142968676,1.29241603398845,4.479536447191639,2.7977598453946966,Moderate
6.926108947162793,3.710208928821954,8.961240997180594,4.20776360203324,0.1430983099825489,2.9301829643993953,Moderate
7.702462924491664,2.537787700743916,5.400282624456775,3.3709587136132733,4.547955942648381,3.507307315086412,High
8.615866654035587,0.7639008604133092,8.570923785091033,3.3088179418064834,2.6173464403868256,3.38098904705348,High
6.638456471280559,2.690980031979859,8.873167222151753,0.5543619182596513,5.311354109337263,2.615751928044299,Moderate
7.632168521885368,1.9021851561305871,7.120075796091804,5.482857229375162,1.8784091122894984,3.2509750012640635,Moderate
8.489948166113637,1.8410911580093745,9.730063004903302,2.86292473062148,1.2537691110188394,3.4974879841501463,High
8.505999789934263,3.414794992042326,6.481635065904057,4.3108018001173285,1.1774548201212458,3.149790702669896,High
7.0060929159043,4.022433599591201,9.093535758006569,2.779040247022677,0.9765324783692597,2.850763655258681,Moderate
8.479442242820753,2.096063534819557,9.329290611246439,1.6354493258806968,2.2290659669478328,3.1505499568370854,High
8.983605750446156,2.9077755789308153,6.872995037690269,0.10457200004437665,5.397246507322368,3.241307228161774,High
9.034661194789832,0.06662552456406753,8.595062288409583,6.244108034866605,0.4027295288140528,3.0858617858703794,High
8.392361139404159,3.333824609743733,7.849703066543005,4.2584018027680335,0.07282936677276189,3.1875327709702046,High
5.239647695597504,1.9202857381075444,8.654339720860815,5.160135655362766,2.8873421032423883,2.878172215195183,Low
7.837639292840678,1.6685494216603725,5.481485069242033,5.350084170371796,3.7742564547855983,3.064115287026542,High
5.881799254489508,1.3012013929371995,6.54785797869096,5.234105666768573,5.1887185260907165,3.089993864526155,Low
6.128903692812876,2.5295790252643795,7.942105881237967,4.982133893684418,2.157178468930571,3.0524038693175526,Moderate
9.77308493336256,0.20381236676921735,8.64053765177405,0.0,6.08002081631217,3.0410994288747615,Moderate
6.413114053452014,1.4251969110793234,8.15862540349313,1.8735746019812443,6.142747622994118,3.0899262065761044,Moderate
8.885487463710456,1.7063297523243175,5.388796301120408,4.7373838138946915,3.775834601411125,3.1399067450222513,High
8.364389339018823,1.5558608443352588,5.198222929562788,2.0429932356005422,7.034497881615552,2.929294731787526,High
10.019887992165168,2.769067580644044,8.503375778655355,2.279408208276905,1.0321229638751979,3.4300696522485365,High
8.49997726400184,0.42756570483860584,6.217833442314228,2.1256277469645384,6.867934934627537,3.031703642455527,High
7.2692283430609175,3.8329180144621913,5.271739699623627,3.0948061775735902,4.1924493203576585,3.0412748149463216,High
8.64555137160406,2.818305002350404,6.876346797585617,1.7044115184574549,3.6042125038568065,3.1453659380503995,High
7.0586758815507915,1.202393351801724,6.194959881764159,2.7043608406123383,6.978844441573025,2.8690156155004756,Moderate
8.138916818728827,3.8945750264115135,7.895267167856679,0.17890750576965772,3.454736565918796,3.025305684725421,High
5.59268601868894,3.869122979505864,6.620623769477785,0.6479862803604669,7.610269759776882,3.1551873400112993,Low
8.268427747884527,1.1861986321469382,5.032662437173482,5.830117519141678,4.233569851660222,3.5023864208739712,Low
5.910387448984972,2.5299578370288107,8.533666587005841,3.7901210247845545,3.3300767774419855,2.73066841996658,Moderate
7.951522911715108,3.4466018743898434,9.913016867071779,0.3542008940188122,2.5766242869561626,2.9608514254020206,Moderate
5.672597269372885,3.8290637218784656,8.66894309402955,4.972703886283989,0.9779486768249868,2.9615550188882778,Low
8.22631422521297,2.6013654509680464,7.065959835219945,0.0,5.772833449164241,3.0444591308249587,High
7.803338198111523,0.8856708912209215,7.162640586691781,5.678259877265818,1.8921539037937283,3.39657746217089,Moderate
5.571406842567211,2.7106330715952733,9.892228462804097,0.7816165284716893,5.044895017569007,2.7997216580267703,Low
4.919447205615287,1.6586355179397438,5.6064261150355845,4.732769291941328,7.825390624708285,2.733273626641597,High
6.378119771212885,1.8194536000517816,8.655340019379869,0.28746006814643477,7.491974179389593,3.081797760853567,Moderate
7.818982374344567,2.7058453586015556,8.33535162646344,1.1633113021415404,4.430537756709909,3.091737822167695,Moderate
5.879121205984194,3.4712434455213366,8.776761993009789,0.1639003128122552,5.589421303289113,2.933942289197077,Moderate
6.000994173138237,0.9737635421435127,6.533428972721608,1.6344099798960245,8.870901094456086,2.946354929630199,Low
8.705773423236355,2.329871529955928,8.60715788248412,0.804884215865687,4.352267230321342,3.205741143748593,High
9.919522796341443,3.2184260870529773,9.194869124928385,1.4909107507096928,0.0,3.4761525573462992,High
5.997750229189386,2.3959190224649305,8.865042335150811,4.2718513182207145,2.046523096793267,3.030975500353973,Moderate
7.581062363492289,0.3573626311062251,6.98773852702804,5.489886345114991,3.631067059069137,3.3633156392068178,Moderate
6.541018952384185,1.593749482230229,9.632721688866875,3.956472631825936,2.45880938079897,3.416037750273208,Moderate
9.003943066923485,1.6828830782958095,7.973252712152133,1.027423283846603,4.1541995708078625,3.191263265928868,High
7.347041846552738,2.7437004986605222,9.612060564210624,0.15231916529832046,4.209672056773029,3.426268609497521,Moderate
9.231741618732421,1.2670279956383779,6.987363738677556,0.07181163248665476,6.099745665023898,3.3636744036397834,High
5.34853052160017,1.8963738123801757,9.796873060871256,0.7615194953319447,6.556132779225819,2.3858526864559826,Low
8.976947617934826,1.8569333536797266,8.410454411072937,1.3976913563096303,4.365971761228156,3.2173056420052633,High
5.452435320326773,0.623630058378031,8.145438316836845,5.452896367936076,4.3565317801743655,2.7522570739468266,Low
9.005316870283883,2.616600331771848,5.801226533469448,1.5785309936066683,4.828256322523181,3.11561971232291,High
7.712411439809006,2.0854228553677716,6.772722555902958,1.9714249484149458,5.244272322993613,2.9689961119025967,Moderate
9.25237580339447,3.125366155188339,6.343257547873804,4.804006746755646,0.07273684548073273,3.3636430458347686,High
7.046782370717391,1.8952580024267116,9.818794461085535,4.579004528847384,0.4801064898192603,3.123289290114835,Moderate
5.479729118569562,1.577630498834792,7.858432795594431,3.3284354756030727,6.267405387658219,2.855598963223399,Low
8.50130100949544,3.452024797869003,9.28001561729154,2.204124698395636,1.0202323299127758,3.2198246928850716,High
7.398419802162508,2.3502645834514575,5.882467431597876,4.008539112292405,4.233157909724818,3.234316571828233,High
6.282261453607781,0.5591385556603121,5.787564179658968,0.0,11.93941092488833,2.741661367779015,High
8.864508921081777,2.9457438917652583,7.720103999968707,0.7087563587972414,4.177175118521728,3.1949698250495357,High
5.4711355908063775,0.8070219447531708,7.494037217935698,3.895950595580491,6.332313624826035,2.555887532133993,Low
6.280331818808759,0.2768862238403923,6.909160955360036,1.4503622357183674,9.026051551735788,3.1394747092083515,Moderate
7.175068763800028,1.7498189353250062,7.514949004855936,4.054914548047071,3.3258588134469607,3.4872061266604093,Moderate
8.31951097382264,0.7600838608625918,7.3853319659128704,2.594038454999094,5.068458027471385,3.324881703683362,High
7.454640664482437,0.4168453277388891,7.975673217344417,0.7626402806919749,7.404334286749044,3.3013141678255926,Moderate
6.935477464452031,0.5606665448409163,8.415209825157058,1.4410438999503201,6.934347723707724,3.193297394864608,High
6.088785386064174,2.2462265794842273,7.019303100962462,0.051613637755802515,8.516217945344334,2.859245409957314,Moderate
8.838585888058883,0.3722716533955033,7.606771729831953,3.2848200244072823,4.2343129632427265,3.6009606479283627,High
6.472039106161441,0.15759953997328716,8.909306049621058,3.249621597790463,6.22674352601687,3.153590000183513,Moderate
9.385630994722973,3.171989472350203,9.170152789151535,1.2776722335108168,0.8825849547395155,3.53677185193292,High
7.199920646397217,0.7041435314208931,9.31971935594706,5.45755174895245,1.64299438206487,3.007641221324794,Moderate
7.437581606374386,0.2937327128483414,6.800363951079107,4.7112951814246085,4.940890076647547,3.0766682833738046,Moderate
5.237821028472872,3.600281139849218,6.798622382616399,3.4155266614904347,4.577014433181938,2.7923803491665353,Low
9.82949882772517,0.5999198701414894,8.224340156907914,0.5869197446250596,5.428140777678681,3.716915822763939,High
7.035515067117661,4.04347701893699,7.8950448514028535,1.5006887326351475,3.1846377589051054,2.9921848798152526,Moderate
6.215418184619305,1.4363706809583503,6.943912476217235,0.34118325392043886,8.964706912533476,2.8317526110339726,Moderate
8.606733852858628,2.700422135863231,8.557920672717358,0.0,4.4506647066596114,2.7855736126319512,High
5.94045546251251,2.575237810514011,7.505476064009425,0.053018830150965354,7.570849009590191,3.050214376338985,Moderate
7.6427199343049494,0.24569403237918483,8.66106393143174,3.477232030581056,3.8605488989375614,3.2729828717752154,Moderate
8.994663363322807,2.924659252429631,9.234620040411485,1.5524955550726558,1.4326254054804681,3.44079106848244,High
8.144853878904506,2.9835427352395625,5.853612104374747,1.2271641778431657,5.8199625249164395,3.081823185642149,Low
9.579760571076493,3.0756972230029267,9.552330771303449,1.502442309896655,0.2031740792136108,3.749111997078466,High
9.222691338243429,2.2883328956435958,8.416115645888611,0.8372201053491612,3.379694449617871,3.622249215977703,High
7.440424308787639,2.890737481902013,6.439878160919745,1.1575794220742037,6.06826440968205,2.8824012365958933,Moderate
6.058162471032542,1.79038971393615,9.24471766747662,2.779554308561424,3.582774318392447,2.7737568718660692,Moderate
5.910930079340247,0.4886273564404531,8.52500591523036,2.151624174947738,6.847998747941176,3.0108278244175644,Low
8.786627114907272,1.2174495882593326,8.516541973305984,1.3232697856443132,3.6710818632431557,3.560338053348708,High
9.618296501976193,2.419116085856124,6.66052953647984,1.159107397805864,4.17670935887188,3.5762893001678204,High
6.120417572749045,2.122565544503851,6.401029930017556,4.242425480572071,5.466405258701724,2.7367594890982683,Moderate
9.227352440053263,2.9852836959296023,8.8393476471512,0.5752680091420068,2.5879057592224157,3.3943272847290267,High
6.745566858241377,1.5758644320316193,5.683975794951531,1.8221528198331192,8.79033407047713,2.9291205416509163,High
5.170574174789307,3.4360575488087495,6.0377333933736725,3.3132580880012754,5.942878911336785,2.7831514495187624,Low
6.6347377990830125,3.8435979037676877,9.238716030194466,1.231212786450182,3.109894370909891,2.9605767084864736,Moderate
9.33681655000469,3.9870954112211345,9.16508280163875,1.0018787418019248,0.0,3.506088654429525,High
5.262964940605852,0.5879950792640338,9.733907440688819,2.0218441520040704,6.120608706861678,2.448525327336973,Low
8.67364424201497,3.0954129689631453,9.391086028148864,2.587310190248992,0.01480688604768392,3.09089493345527,High
5.147614751823766,1.30510938225726,9.037121678440778,3.6697337176044575,5.062913292608537,2.7241808687907856,Low
6.48460038210335,2.467348314804,6.20910422727869,0.0,8.592328032636484,3.129643415837312,Moderate
8.86813868660204,0.24989460968434504,9.155727520353725,3.5355955266160177,2.2698181666565995,3.578368372809387,High
8.152546404276048,2.4225091661596396,9.208555295808848,2.505572417783835,1.7541639900100146,3.223941249328056,Moderate
9.14278278050094,1.8774955177297787,8.630750720145818,1.9453870173985799,3.049939102839709,3.3232939988036962,High
5.999891888636149,2.3434071539680734,9.578664762921282,5.574096773445691,0.09135821514473308,2.9879165069249294,Moderate
